,frame,keypoint,x,y,z
21906,1043,left_0003,-174.7742578978267,-415.09019901815356,1358.5897209555626
21907,1043,left_0004,-165.1921798696264,-417.1675738465801,1326.9115661819753
21908,1043,left_0005,-189.02931661325744,-374.82641018736706,1441.1784611235712
21909,1043,left_0006,-207.26794138413862,-397.87105730457984,1473.6378241496714
21910,1043,left_0007,-222.09987846681142,-411.23355121369804,1490.3700042383482
21911,1043,left_0008,-234.2353795940809,-417.5743865668264,1508.8814043008601
21912,1043,left_0009,-191.0545474239663,-358.0080174286172,1479.8252112552425
21913,1043,left_0010,-204.21046444760105,-415.9777130346456,1500.4960771120004
21914,1043,left_0011,-200.34591497235317,-412.2099657321054,1466.9886624182463
21915,1043,left_0012,-195.090675405934,-395.5694421860223,1445.9377924857488
21916,1043,left_0013,-195.97812180963223,-349.43480088365123,1509.139160785247
21917,1043,left_0014,-208.17824440967703,-405.95084355796286,1517.2957380470607
21918,1043,left_0015,-205.97183236006285,-397.6019746423647,1484.0298064852673
21919,1043,left_0016,-203.043180118015,-380.2520788140797,1463.6278480725032
21920,1043,left_0017,-202.78560401112304,-346.4185721359611,1529.7608175132502
21921,1043,left_0018,-210.35359022387013,-392.1808165104283,1532.406719679465
21922,1043,left_0019,-210.50165334807286,-387.1504400979341,1505.0290238268
21923,1043,left_0020,-210.65179603969386,-374.5037977131514,1488.23172747712
21924,1044,left_0000,-187.1746719767742,-328.20065435253036,1442.167496093435
21925,1044,left_0001,-186.87400042332203,-366.56483487894036,1416.8740263647014
21926,1044,left_0002,-185.84526553630994,-404.4089672530721,1408.9177548712762
21927,1044,left_0003,-182.1068317909867,-428.3207628168342,1391.8107058481155
21928,1044,left_0004,-175.2369139061707,-438.47626215359134,1360.7638230021055
21929,1044,left_0005,-177.09921180148712,-388.9132415352438,1463.065073799446
21930,1044,left_0006,-192.26646406193746,-409.6010265635178,1501.5711986032804
21931,1044,left_0007,-207.433424991437,-413.913173037813,1515.5291265815015
21932,1044,left_0008,-223.8187203369813,-414.02544747894234,1527.8117601058927
21933,1044,left_0009,-176.4508166257063,-370.5016502920635,1504.0501225678986
21934,1044,left_0010,-204.37089558789958,-402.3339959971436,1520.9629523935698
21935,1044,left_0011,-211.26086543739092,-389.14815411916436,1476.7246570007228
21936,1044,left_0012,-212.58099978652285,-367.865778918279,1444.253934875705
21937,1044,left_0013,-182.01964381873813,-354.8057016196858,1531.1953617774543
21938,1044,left_0014,-211.0516728534547,-386.1879357605849,1535.7640781273935
21939,1044,left_0015,-216.70589871789372,-373.50108853648965,1494.9209744580376
21940,1044,left_0016,-217.84524711764536,-356.929442474254,1468.026760378402
21941,1044,left_0017,-191.42261707909205,-342.8944885934654,1547.7223030018051
21942,1044,left_0018,-212.23779358598992,-369.2887055203828,1547.3557754094932
21943,1044,left_0019,-217.2126865140052,-364.1113243010896,1515.1996577372333
21944,1044,left_0020,-219.80837178877258,-354.4545796501866,1492.7968651700226
21945,1045,left_0000,-185.93563658867683,-321.5805375786524,1468.0880652680971
21946,1045,left_0001,-187.85665689167774,-362.2518280470368,1443.4908996673407
21947,1045,left_0002,-188.7321225521056,-405.4922241565199,1438.2839744114729
21948,1045,left_0003,-186.30176480233135,-434.7333992618755,1425.0194673099427
21949,1045,left_0004,-180.81790668354657,-447.93881307389114,1394.6011491025083
21950,1045,left_0005,-167.8184736408869,-392.3570983368089,1491.341225833239
21951,1045,left_0006,-188.37932715206446,-404.94807932423174,1520.8076859898733
21952,1045,left_0007,-203.98983392122489,-408.68821647346704,1534.3985139314539
21953,1045,left_0008,-217.75011125851788,-410.4673626792616,1544.696379611776
21954,1045,left_0009,-163.88545061051462,-371.7628002645505,1531.3687189514071
21955,1045,left_0010,-212.054638548201,-380.89598381582647,1528.1583548708181
21956,1045,left_0011,-222.65823649111707,-371.8462184538673,1495.834139512288
21957,1045,left_0012,-221.62152540648825,-358.31158141245123,1470.1663329553335
21958,1045,left_0013,-168.31255249173645,-350.9355950863494,1557.531867883817
21959,1045,left_0014,-217.06428555582127,-360.52763677641457,1541.1396594055761
21960,1045,left_0015,-227.73535912360873,-350.891368339667,1507.484893481861
21961,1045,left_0016,-229.38467400516438,-338.5262170440252,1482.4565658415927
21962,1045,left_0017,-177.83939555587824,-332.9039788862408,1572.9829044530006
21963,1045,left_0018,-215.24738116758786,-343.2924694328348,1558.4933453951105
21964,1045,left_0019,-222.73525894726015,-337.0576846820914,1530.8929618550483
21965,1045,left_0020,-223.41324524062063,-327.5203168280397,1510.6251821454475
21966,1046,left_0000,-177.67405440546662,-312.1849516876911,1485.6670789649595
21967,1046,left_0001,-179.6945599357362,-352.809377075303,1465.6708365818408
21968,1046,left_0002,-180.5135429207509,-397.6315202260169,1461.91489902067
21969,1046,left_0003,-178.37808901363533,-429.50957441855616,1451.1088228262927
21970,1046,left_0004,-172.49576930898,-448.11105239120906,1424.5299352741622
21971,1046,left_0005,-158.58585844123817,-381.99836689878447,1509.841811165926
21972,1046,left_0006,-181.13586160915614,-393.86609639121014,1531.1368629700878
21973,1046,left_0007,-196.9227981005608,-399.29946255096246,1544.571085988538
21974,1046,left_0008,-209.16937076723156,-403.1129111202391,1557.0455184730056
21975,1046,left_0009,-155.44150115860702,-359.20094432702416,1545.6216383862152
21976,1046,left_0010,-215.4495248564254,-365.2182351085467,1524.7412743875786
21977,1046,left_0011,-223.71312948337084,-359.6146044308648,1496.3198900503392
21978,1046,left_0012,-217.59252477496267,-352.2875689496957,1478.474681876418
21979,1046,left_0013,-161.37569231576452,-336.35445525491497,1567.5883622446447
21980,1046,left_0014,-218.19350486824635,-343.5506319015967,1537.7970123400048
21981,1046,left_0015,-225.05763294908283,-337.89891442665544,1512.2832218698702
21982,1046,left_0016,-219.55706425824692,-331.5155805170003,1498.018707592169
21983,1046,left_0017,-171.5229702453672,-317.7163926942591,1581.9319848005787
21984,1046,left_0018,-215.04213960974772,-326.8332310601101,1558.3249994413654
21985,1046,left_0019,-220.8327394990522,-322.0373343723753,1535.1775688243933
21986,1046,left_0020,-216.59062431729885,-315.2157149969692,1522.2022449856734
21987,1047,left_0000,-189.8431333559152,-294.09708234107677,1493.9022599689677
21988,1047,left_0001,-195.1093260644926,-337.1323878326249,1476.0424118369885
21989,1047,left_0002,-199.61737340424077,-385.9844803109463,1475.5565028943845
21990,1047,left_0003,-202.24966678836415,-421.83914320355956,1465.7088405710062
21991,1047,left_0004,-199.66550864473874,-444.16421929596225,1441.4765366996567
21992,1047,left_0005,-169.6078377265898,-378.4027142124435,1529.7354495478585
21993,1047,left_0006,-194.59256024791415,-385.65740602976865,1544.4517139821594
21994,1047,left_0007,-211.39157116142718,-391.1400599226461,1554.5555147366022
21995,1047,left_0008,-224.18458206613593,-395.232734429903,1564.23966489777
21996,1047,left_0009,-163.41373815915844,-356.19481789163933,1565.3106489648558
21997,1047,left_0010,-229.3494680911146,-359.0334281561465,1538.941901575251
21998,1047,left_0011,-239.3341736142557,-352.074915112282,1507.5784430927058
21999,1047,left_0012,-232.98502549941642,-342.25118720070407,1487.495918280555
22000,1047,left_0013,-166.6122505032234,-331.93588157080166,1588.670241707632
22001,1047,left_0014,-230.11683576982077,-335.04068620585986,1553.4250028581437
22002,1047,left_0015,-238.34908875881644,-327.5550115176598,1524.539673805289
22003,1047,left_0016,-231.67503479527204,-318.92257956409446,1508.6520114308214
22004,1047,left_0017,-174.78802266666483,-309.5256280927787,1605.102425497361
22005,1047,left_0018,-225.45647470883554,-315.1057843137623,1577.5464606102507
22006,1047,left_0019,-232.92279860668796,-309.9115703680258,1549.7494067788446
22007,1047,left_0020,-226.90612819676974,-302.43139641807386,1534.7289451818335
22008,1048,left_0000,-203.00192500083833,-278.0109729148422,1542.9110461858995
22009,1048,left_0001,-213.8165389609431,-320.01794342477115,1531.0059593941762
22010,1048,left_0002,-220.55806956059337,-366.1476876441436,1534.9194089194586
22011,1048,left_0003,-227.81473843561898,-401.99358841934975,1530.6242717504035
22012,1048,left_0004,-228.6735834478519,-427.18211771801714,1511.4036210414597
22013,1048,left_0005,-209.10791964331347,-350.46076808929615,1584.3566451065765
22014,1048,left_0006,-231.29340389262074,-361.2558983169306,1618.1599211111743
22015,1048,left_0007,-244.29275347093258,-367.36041217752665,1634.1580531848938
22016,1048,left_0008,-251.67209369561917,-373.2298552992463,1647.0605405721908
22017,1048,left_0009,-204.6630946192425,-324.7602273419917,1612.1750601386316
22018,1048,left_0010,-239.42662346472113,-325.86601468440733,1614.6042862837944
22019,1048,left_0011,-252.93187056473803,-319.87710252668825,1579.2534784967424
22020,1048,left_0012,-250.5440544979277,-315.0838840507631,1553.9109989792148
22021,1048,left_0013,-204.71109448837126,-298.5056033358851,1629.6890509129157
22022,1048,left_0014,-234.5368916395929,-300.83293148125074,1626.96513393255
22023,1048,left_0015,-247.89399752947332,-296.20125140130796,1593.7765535095452
22024,1048,left_0016,-246.4203131114743,-292.0731983140163,1569.574512030821
22025,1048,left_0017,-207.619715833362,-274.698559227179,1642.7219342398712
22026,1048,left_0018,-225.86100406614332,-279.7111094615181,1642.347102659089
22027,1048,left_0019,-234.41350769821128,-277.1769032442393,1616.5854741956714
22028,1048,left_0020,-233.28203606009157,-274.58425737470367,1597.4171288273603
22029,1049,left_0000,-192.28742140099243,-244.61171909445193,1630.8726118029829
22030,1049,left_0001,-201.75663756292548,-286.30016216684106,1620.3707802924212
22031,1049,left_0002,-211.73470444476843,-329.894601480302,1624.8256713491196
22032,1049,left_0003,-218.8982524648241,-365.7598314821976,1625.4401342577237
22033,1049,left_0004,-221.01313275319094,-394.15133001774063,1617.8727052036102
22034,1049,left_0005,-197.27927810027506,-311.4416468521761,1674.6796550872948
22035,1049,left_0006,-218.2582106098659,-320.9228371360233,1714.1689181070906
22036,1049,left_0007,-235.36035885168053,-325.64312460305047,1728.7511317177493
22037,1049,left_0008,-249.5788148758586,-327.992098121545,1739.0370513510686
22038,1049,left_0009,-194.46101602990848,-284.3122685984921,1699.6788926585373
22039,1049,left_0010,-219.63739458509804,-287.92350997241317,1714.2260166113383
22040,1049,left_0011,-223.6190879166483,-282.87865955324895,1687.904153714954
22041,1049,left_0012,-221.26454288979573,-274.7807935547988,1661.4355823044878
22042,1049,left_0013,-194.7566730519097,-257.51816440951313,1714.7947166900547
22043,1049,left_0014,-216.16349938233938,-259.3302366263792,1721.453941894762
22044,1049,left_0015,-222.46624171286467,-255.00588235108714,1694.2194958138093
22045,1049,left_0016,-224.4773706391997,-249.2555303186452,1666.6500926975796
22046,1049,left_0017,-198.26413115605828,-233.2689940898989,1724.0972276317036
22047,1049,left_0018,-214.38578511877537,-235.15244506688313,1730.6201247737456
22048,1049,left_0019,-217.64893989677498,-232.4760048836297,1706.3762742021925
22049,1049,left_0020,-218.9003520069097,-228.55574518344775,1681.9113590591091
22050,1050,left_0000,-874.759731058686,-194.40978754431546,1136.6985242512017
22051,1050,left_0001,-881.5217431409716,-224.2093505921958,1137.6096973175188
22052,1050,left_0002,-904.7245420664118,-252.80212654577144,1136.6453585721854
22053,1050,left_0003,-926.5561920536594,-275.51339243655815,1131.6551170003436
22054,1050,left_0004,-937.9208111392837,-294.62183938142635,1126.4939487968786
22055,1050,left_0005,-946.6067715136413,-232.73227928843096,1099.0271029025876
22056,1050,left_0006,-975.3201538524423,-238.75769834503188,1126.7310581485447
22057,1050,left_0007,-993.0204473085532,-241.07091437030195,1144.543948709678
22058,1050,left_0008,-1008.7464307066782,-241.13183086599406,1154.3966151247287
22059,1050,left_0009,-954.9089512561147,-209.20355373805987,1096.4696337978191
22060,1050,left_0010,-961.4742231119651,-218.20275536587076,1142.8137646669322
22061,1050,left_0011,-942.7436704398854,-221.62922855642265,1160.53217174673
22062,1050,left_0012,-926.2285301763814,-220.83716210983275,1164.456909581161
22063,1050,left_0013,-954.2711848343528,-189.25460168609592,1104.5342324192975
22064,1050,left_0014,-954.8292824938,-202.85525649063348,1152.0680807223844
22065,1050,left_0015,-939.4458725513234,-205.5498537113558,1165.4841276381983
22066,1050,left_0016,-927.7246361970407,-203.11884672001779,1163.8697748294114
22067,1050,left_0017,-949.8727008340935,-172.8409935644299,1118.5742942698969
22068,1050,left_0018,-949.4786494610063,-185.05818765751357,1157.2942696672574
22069,1050,left_0019,-936.0762153700773,-188.5115464489794,1165.5755349213746
22070,1050,left_0020,-927.0023809616978,-186.5607013244461,1161.4681180785196
22071,1051,left_0000,-894.9845116286223,-175.66872304612158,1141.3918636314213
22072,1051,left_0001,-902.6571570329038,-207.55248969722092,1151.6877201040004
22073,1051,left_0002,-922.7382549782482,-233.70335968327723,1168.5831478971756
22074,1051,left_0003,-945.2470372078286,-255.887810088181,1174.6578781500377
22075,1051,left_0004,-959.4053194338345,-275.7969835935456,1174.0593688400086
22076,1051,left_0005,-956.1605352106609,-213.21630518523588,1150.3839076260551
22077,1051,left_0006,-980.5337287564867,-216.20812523977946,1186.9223047302642
22078,1051,left_0007,-997.6641216863476,-216.38856982536794,1206.7395892336028
22079,1051,left_0008,-1011.6284727060665,-215.207449661255,1221.1951098766208
22080,1051,left_0009,-960.6197165272307,-189.34244069969583,1148.1727920325031
22081,1051,left_0010,-957.7109612440804,-193.7596615724167,1204.4530061967243
22082,1051,left_0011,-946.5377734061577,-197.13048791610305,1203.694964312108
22083,1051,left_0012,-938.6203972150494,-197.01258859147026,1189.68626496775
22084,1051,left_0013,-958.1497594635982,-167.7324459989288,1150.9549676927627
22085,1051,left_0014,-951.5048790417019,-175.8505223374992,1205.983749568404
22086,1051,left_0015,-942.811543334347,-178.69808545047036,1202.5376415413757
22087,1051,left_0016,-936.2195391974345,-177.67021565759634,1188.3785477850774
22088,1051,left_0017,-953.0178879296361,-149.6517839899668,1157.4613089610416
22089,1051,left_0018,-948.3885147205862,-157.12666279822892,1202.1344219082002
22090,1051,left_0019,-939.2949470305608,-160.2218326072421,1199.0032799553333
22091,1051,left_0020,-934.4819443034181,-159.06725260722294,1184.833079708861
22092,1052,left_0000,-204.48128002254595,-170.5390586690392,1750.4958111245874
22093,1052,left_0001,-221.40404239388178,-207.04179743880115,1774.859986483862
22094,1052,left_0002,-240.79114796020372,-231.21184023828386,1825.1434900020456
22095,1052,left_0003,-257.2328284546538,-247.99338754424977,1865.971205100403
22096,1052,left_0004,-266.6938878000703,-265.09532562495616,1888.1035168132014
22097,1052,left_0005,-241.6198743503721,-207.38060593569986,1844.236360237824
22098,1052,left_0006,-256.2115250485474,-197.04287583104292,1927.5858571957758
22099,1052,left_0007,-266.99753482457953,-187.29860430427186,1977.941828955213
22100,1052,left_0008,-277.8497375218208,-176.5788506676103,2013.1680678485432
22101,1052,left_0009,-232.06373171368966,-174.78762383709122,1848.8835798089542
22102,1052,left_0010,-227.80038496910993,-169.85079243372192,1934.6551105991439
22103,1052,left_0011,-223.62091237263206,-170.88583665125225,1917.4593510568327
22104,1052,left_0012,-222.81985252391834,-167.39976870490594,1883.7246541786697
22105,1052,left_0013,-223.36239620204535,-146.01869852826817,1849.655203319063
22106,1052,left_0014,-216.5908212341752,-146.36513865627415,1930.742606610948
22107,1052,left_0015,-215.1707611387422,-148.40726150373797,1912.5306165823217
22108,1052,left_0016,-215.74279697591507,-145.5225472408224,1880.9470491083903
22109,1052,left_0017,-216.77754330527733,-121.96693705455216,1851.0181032268126
22110,1052,left_0018,-212.80021969882714,-125.51121787020105,1920.2316488022418
22111,1052,left_0019,-210.37336788050487,-129.76430229900868,1905.1541017601064
22112,1052,left_0020,-211.26292485810276,-128.25752890840587,1877.5474128437033
22113,1053,left_0000,-215.4238848919116,-156.2839632707113,1790.5226251976253
22114,1053,left_0001,-236.8073030363391,-190.24914522980984,1823.0647206510298
22115,1053,left_0002,-258.1915299210508,-209.57039710440353,1878.7431340852124
22116,1053,left_0003,-274.39710525189776,-223.19196495650584,1930.0552305484628
22117,1053,left_0004,-284.2391398819202,-239.81065050598843,1964.3959873571644
22118,1053,left_0005,-251.06924902362496,-182.2935016445136,1905.3849762768984
22119,1053,left_0006,-268.38007423661713,-163.9164328274264,1985.2742369970554
22120,1053,left_0007,-278.3285736778204,-150.4269319745354,2032.3052931919249
22121,1053,left_0008,-287.3895832161224,-137.71557533617235,2065.4509135742123
22122,1053,left_0009,-240.57190766804553,-148.73967263124467,1907.4372354847983
22123,1053,left_0010,-243.8123971151364,-137.95724167096716,1986.150655567927
22124,1053,left_0011,-236.28558557871284,-141.6070123435176,1989.8466485115266
22125,1053,left_0012,-229.55716034612487,-143.67393821594644,1978.9299731886613
22126,1053,left_0013,-229.92889020691607,-119.67428576860706,1904.9574274928536
22127,1053,left_0014,-228.26755046942858,-115.26431842433136,1980.6273253423615
22128,1053,left_0015,-223.59255943013503,-120.97465701776503,1975.6719591849362
22129,1053,left_0016,-219.28005274998412,-123.0832898376208,1955.2952045060802
22130,1053,left_0017,-221.2556658572473,-96.06856105015765,1902.2675934735812
22131,1053,left_0018,-219.82510850199697,-94.90281602432265,1964.767625596855
22132,1053,left_0019,-214.44385070080966,-102.39707816375001,1963.9002513932644
22133,1053,left_0020,-210.156529753255,-105.41163789214394,1950.4233514237528
22134,1054,left_0000,-226.4342866462295,-150.19905970968492,1835.4811473828638
22135,1054,left_0001,-249.59833847304543,-183.82702570046678,1875.4823389057103
22136,1054,left_0002,-273.37940900608197,-197.9409025377768,1936.204473660144
22137,1054,left_0003,-291.1292822067351,-199.54717784350453,1993.1231894944442
22138,1054,left_0004,-301.18882503711785,-210.8960272293182,2033.960984326726
22139,1054,left_0005,-266.3748524635036,-162.53241733688955,1967.7283727788129
22140,1054,left_0006,-282.88946499074655,-142.1268717944271,2038.6024007999674
22141,1054,left_0007,-291.2132081651423,-128.42811010210838,2079.035866620305
22142,1054,left_0008,-296.9081125955606,-116.00695673052293,2108.209078258707
22143,1054,left_0009,-255.62174882912495,-130.49934807929296,1967.1404901971055
22144,1054,left_0010,-263.8577883705904,-119.80259180362435,2030.6322155327694
22145,1054,left_0011,-260.6516586779914,-128.53634376732793,2029.046908374385
22146,1054,left_0012,-253.11611588625658,-134.72477785323173,2017.4737417626764
22147,1054,left_0013,-244.19597261544075,-104.46000278701317,1960.0090496509288
22148,1054,left_0014,-248.80333298733612,-100.0357417533239,2021.6836842684918
22149,1054,left_0015,-248.73016298365997,-110.18796931220601,2011.6372813921057
22150,1054,left_0016,-244.75808069455076,-116.58838295639717,1990.1867154598137
22151,1054,left_0017,-233.8889767411981,-84.05695872073389,1952.566036871166
22152,1054,left_0018,-234.20383545948886,-81.8511854975854,2005.1196407400014
22153,1054,left_0019,-233.5849663629936,-91.85678278982596,1999.2172243527068
22154,1054,left_0020,-231.65753758452897,-97.8454959783148,1982.7225997728322
22155,1055,left_0000,-241.68328814117308,-152.66428325014965,1882.2747815551634
22156,1055,left_0001,-265.51228139355806,-183.7879552162045,1924.4069713611557
22157,1055,left_0002,-290.6963388347388,-193.98880222420706,1987.1646211236591
22158,1055,left_0003,-307.61859078260653,-191.08399862997408,2044.010409220053
22159,1055,left_0004,-322.6838804652352,-198.37438823404887,2081.080322663307
22160,1055,left_0005,-281.5851843613899,-153.0583728182665,2036.1273912217443
22161,1055,left_0006,-299.6918871775457,-129.58551369205023,2091.1545467923806
22162,1055,left_0007,-309.89119275295786,-114.76150876445969,2122.8349181342232
22163,1055,left_0008,-315.40896125233974,-102.62505000482949,2147.5345283700044
22164,1055,left_0009,-268.4880250111942,-119.47910897355682,2036.666063436334
22165,1055,left_0010,-282.0468536298308,-112.63916899880772,2065.932805939674
22166,1055,left_0011,-282.9264007485537,-123.68213890070872,2046.785642818394
22167,1055,left_0012,-278.68624380847444,-130.27133584321933,2025.279335551494
22168,1055,left_0013,-257.1842796885033,-93.19673642803798,2022.8922352872555
22169,1055,left_0014,-269.198853012282,-91.47743821995648,2050.514045928618
22170,1055,left_0015,-271.4405076244941,-101.89708415209414,2031.3356037390076
22171,1055,left_0016,-268.32151949170577,-107.65304855883687,2009.0320052610941
22172,1055,left_0017,-250.05295594794458,-72.66884058953777,2004.1111056375328
22173,1055,left_0018,-256.1833951088763,-71.69824036218326,2029.730436460118
22174,1055,left_0019,-257.8777074851304,-81.92174770534338,2016.0149469133714
22175,1055,left_0020,-257.6877408075234,-87.32086440764368,1997.667903694611
22176,1056,left_0000,-253.4144453155905,-153.28957820747505,1926.6821169662785
22177,1056,left_0001,-283.5547464593488,-183.13976522939004,1975.9028685502658
22178,1056,left_0002,-308.7521764432325,-187.74658665797014,2039.1790127024256
22179,1056,left_0003,-325.1066028051182,-184.0502876431762,2096.1348789885415
22180,1056,left_0004,-341.25410777589053,-191.52078286139837,2129.0047786882137
22181,1056,left_0005,-303.6756194118511,-141.84957929063484,2092.390140824006
22182,1056,left_0006,-321.5471579437279,-113.68770186756115,2141.717235742115
22183,1056,left_0007,-332.0049935284648,-93.27891415871004,2173.1402263405016
22184,1056,left_0008,-337.4947633871112,-75.72570084401538,2199.8528139839887
22185,1056,left_0009,-288.5529006566488,-109.9595471797514,2095.2152610031253
22186,1056,left_0010,-301.52662722321764,-100.78703615090724,2117.756432983626
22187,1056,left_0011,-302.35221337393125,-111.649540918327,2098.8431107457286
22188,1056,left_0012,-297.853870944136,-119.01288706165275,2078.440639546328
22189,1056,left_0013,-274.2823688385317,-84.65755071335987,2081.674039758031
22190,1056,left_0014,-286.70414186801975,-83.13203603477835,2101.8816237406563
22191,1056,left_0015,-288.64041959301983,-92.24367264530528,2082.669766265672
22192,1056,left_0016,-284.4308729597096,-98.22459568306282,2061.335419135995
22193,1056,left_0017,-264.2696906532065,-64.93833056185491,2062.5523768182516
22194,1056,left_0018,-274.4537938727268,-64.84488285792938,2081.060564949264
22195,1056,left_0019,-276.27133050799455,-74.43187286017483,2064.8191212477695
22196,1056,left_0020,-273.81517940638463,-80.44293068008245,2046.492346429611
22197,1057,left_0000,-273.42462587730006,-147.14687503700534,2006.0297180556481
22198,1057,left_0001,-303.6970038199632,-178.92824916052788,2045.444184254324
22199,1057,left_0002,-329.403259464737,-180.57120762520034,2099.321392602525
22200,1057,left_0003,-344.18609800299333,-174.41137495156977,2152.95691267573
22201,1057,left_0004,-360.1493554817329,-176.5419329101041,2182.79027491281
22202,1057,left_0005,-326.3081576756234,-132.41470137462971,2162.4758652789405
22203,1057,left_0006,-339.4745206118723,-97.46303948768849,2226.4601190350018
22204,1057,left_0007,-345.84073861841716,-73.53834287824932,2265.0112362720556
22205,1057,left_0008,-348.738426717033,-53.306051547494306,2294.3921605078012
22206,1057,left_0009,-308.52435696535144,-99.55932261728044,2163.178290022515
22207,1057,left_0010,-319.4387821085583,-90.25367396363289,2186.8961410108373
22208,1057,left_0011,-321.78707199926527,-103.49823270997776,2161.8022164322265
22209,1057,left_0012,-319.8945141095505,-112.96078384087896,2138.0318377456983
22210,1057,left_0013,-291.24819230567556,-75.51893502750225,2147.7931069228175
22211,1057,left_0014,-304.17304166117543,-73.94282721553587,2166.9696415010935
22212,1057,left_0015,-306.0583795057643,-84.7585161852286,2144.9516649131133
22213,1057,left_0016,-303.6920381737308,-92.2726754543066,2121.3952278297893
22214,1057,left_0017,-279.8300520258741,-57.16248419228579,2128.281268758279
22215,1057,left_0018,-291.8162102119406,-57.26542907923468,2144.2834066837218
22216,1057,left_0019,-293.79352081813676,-67.90737536785642,2125.072013429475
22217,1057,left_0020,-291.05829456412454,-74.86842324584921,2105.547580486468
22218,1058,left_0000,-290.0379932182257,-151.4199077192574,2058.1718691530355
22219,1058,left_0001,-328.68109766109524,-178.31515612250857,2103.8300314852895
22220,1058,left_0002,-352.4900388523016,-175.15004391414257,2159.028559364865
22221,1058,left_0003,-364.8227305507844,-163.63570013027046,2209.3518239552386
22222,1058,left_0004,-375.74271306222306,-160.63375155815652,2233.2101854835037
22223,1058,left_0005,-346.50210493257174,-130.19191954707088,2226.7441548043785
22224,1058,left_0006,-342.37005260626796,-101.62666569185527,2272.888840106618
22225,1058,left_0007,-328.54081610417893,-84.94722735492273,2297.0630605574656
22226,1058,left_0008,-315.03286043547064,-72.35860519671394,2315.8918545917095
22227,1058,left_0009,-328.66718475342896,-97.44917151122222,2231.0871590252827
22228,1058,left_0010,-337.50907179684583,-86.29332547780108,2243.9270923418294
22229,1058,left_0011,-338.78216737531613,-98.11029116065382,2215.0060454177574
22230,1058,left_0012,-333.4646291465854,-108.89851753335569,2190.230001043156
22231,1058,left_0013,-310.8872178701782,-71.8064644383378,2217.8269619308185
22232,1058,left_0014,-322.74387501708367,-67.89335046703476,2225.3773260901585
22233,1058,left_0015,-323.7443551217498,-78.57913298158088,2201.5812039840475
22234,1058,left_0016,-319.4275786047469,-88.0651195466478,2177.7714731649626
22235,1058,left_0017,-296.1002932497787,-51.231407896275385,2195.96034603983
22236,1058,left_0018,-305.2061916579194,-50.052250767052,2200.2893130392063
22237,1058,left_0019,-307.83400559025966,-61.320087496701234,2179.0705481090727
22238,1058,left_0020,-305.5776394686932,-69.90226370164237,2160.72259157744
22239,1059,left_0000,75.03898077939675,-236.02505273508834,1733.6128478544401
22240,1059,left_0001,47.711206216809316,-263.2186589902706,1799.7741564476128
22241,1059,left_0002,26.94069500336908,-260.4772737551892,1867.5373838130158
22242,1059,left_0003,13.714298076373744,-251.01614132697782,1928.6484329878913
22243,1059,left_0004,-5.9355557254797855,-255.32790811958816,1963.3903780574417
22244,1059,left_0005,55.20143818123291,-220.03283569369833,1916.9653334594336
22245,1059,left_0006,43.198711516420104,-188.01921079128843,1989.7697951294344
22246,1059,left_0007,37.340132025374444,-166.68818767410448,2037.2271109346432
22247,1059,left_0008,35.817774377652164,-148.20682449542275,2075.006485246864
22248,1059,left_0009,74.21966795078718,-190.28496886709695,1912.0571450510893
22249,1059,left_0010,50.34807989125339,-182.25712792824547,1954.223321705887
22250,1059,left_0011,41.55912775096768,-196.7402832415259,1934.7289798354097
22251,1059,left_0012,43.92966977302355,-207.42607795622334,1910.670370545214
22252,1059,left_0013,86.11843555318274,-168.81184274795194,1894.7219574825958
22253,1059,left_0014,61.55277435412848,-170.04348344058792,1928.6997602364775
22254,1059,left_0015,55.63284735984153,-180.8652056775045,1912.3653580081982
22255,1059,left_0016,57.94246046442365,-188.35346497802007,1887.9612409164977
22256,1059,left_0017,92.13481260411197,-151.5898167208447,1872.433497892423
22257,1059,left_0018,71.9649261976838,-155.706206242013,1898.6893182068945
22258,1059,left_0019,66.21450456450467,-166.29617476647536,1883.6005940242273
22259,1059,left_0020,67.79772951943583,-172.93854287775912,1865.1328417485934
22260,1060,left_0000,80.79501061244622,-228.84755531707867,1751.2318732259052
22261,1060,left_0001,53.593823488386555,-255.99671403529317,1809.9674949081768
22262,1060,left_0002,32.51190931722649,-251.65265476566904,1876.8205622675857
22263,1060,left_0003,18.247131860324902,-241.62061699252027,1938.0546885285091
22264,1060,left_0004,-1.0264470223908733,-245.85377436288672,1972.9307906464685
22265,1060,left_0005,58.5326503466,-211.0831376572153,1925.21875103047
22266,1060,left_0006,48.43693681561822,-178.2039297680161,2004.7798319809367
22267,1060,left_0007,44.23582094607844,-156.49954101281148,2052.382349686687
22268,1060,left_0008,42.26678671177633,-137.32544816214494,2086.616054417456
22269,1060,left_0009,78.64126767252496,-181.68179536014486,1918.7147136738
22270,1060,left_0010,55.45271087446908,-172.49881646302785,1960.2754987763776
22271,1060,left_0011,44.0349236231852,-185.50173200393334,1941.893787343479
22272,1060,left_0012,42.44763919234857,-195.78017798002938,1918.7172792191682
22273,1060,left_0013,92.10139448177647,-160.96417427234306,1900.6142348072221
22274,1060,left_0014,68.21663626078501,-159.13955205726242,1936.3506622932373
22275,1060,left_0015,60.02943189851952,-169.8272785837806,1922.3832818643814
22276,1060,left_0016,59.29540276491473,-178.08613063802335,1898.095854300782
22277,1060,left_0017,100.365144955115,-144.7025097518044,1880.5414572180828
